Model2,0,0.0625,0.817567568
Model2,0,0.125,0.797297297
Model2,0,0.125,0.763513514
Model2,0,0.125,0.77027027
Model2,0,0.0625,0.810810811
Model2,0,0.125,0.763513514
Model2,0,0.0625,0.824324324
Model2,0,0.125,0.810810811
Model2,0,0.03125,0.864864865
Model2,0,0.125,0.810810811
Model2,0,0.125,0.790540541
Model2,0,0.015625,0.790540541
Model2,0,0.125,0.851351351
Model2,0,0.0625,0.858108108
Model2,0,0.0625,0.804054054
Model2,0,0.25,0.777027027
Model2,0,0.125,0.837837838
Model2,0,0.125,0.810810811
Model2,0,0.03125,0.864864865
Model2,0,0.125,0.736486486
Model2,0,0.125,0.817567568
Model2,0,0.0625,0.837837838
Model2,0,0.125,0.810810811
Model2,0,0.125,0.797297297
Model2,0,0.125,0.824324324
Model2,0,0.125,0.797297297
Model2,0,0.0625,0.790540541
Model2,0,0.0625,0.790540541
Model2,0,0.0625,0.831081081
Model2,0,0.0625,0.851351351
Model2,0,0.0625,0.817567568
Model2,0,0.125,0.804054054
Model2,0,0.125,0.831081081
Model2,0,0.125,0.790540541
Model2,0,0.0625,0.844594595
Model2,0,0.125,0.77027027
Model2,0,0.125,0.810810811
Model2,0,0.0625,0.831081081
Model2,0,0.125,0.878378378
Model2,0,0.0625,0.797297297
Model2,0,0.125,0.804054054
Model2,0,0.0625,0.77027027
Model2,0,0.0625,0.790540541
Model2,0,0.0625,0.810810811
Model2,0,0.125,0.790540541
Model2,0,0.0625,0.810810811
Model2,0,0.125,0.810810811
Model2,0,0.125,0.817567568
Model2,0,0.125,0.824324324
Model2,0,0.125,0.844594595
Model2,0,0.125,0.804054054
Model2,0,0.0625,0.817567568
Model2,0,0.0625,0.844594595
Model2,0,0.125,0.837837838
Model2,0,0.125,0.72972973
Model2,0,0.0625,0.858108108
Model2,0,0.0625,0.756756757
Model2,0,0.03125,0.837837838
Model2,0,0.125,0.817567568
Model2,0,0.125,0.763513514
Model2,0,0.125,0.810810811
Model2,0,0.125,0.810810811
Model2,0,0.125,0.824324324
Model2,0,0.125,0.804054054
Model2,0,0.125,0.783783784
Model2,0,0.125,0.817567568
Model2,0,0.125,0.797297297
Model2,0,0.125,0.810810811
Model2,0,0.125,0.790540541
Model2,0,0.0625,0.790540541
Model2,0,0.0625,0.837837838
Model2,0,0.0625,0.777027027
Model2,0,0.125,0.831081081
Model2,0,0.125,0.783783784
Model2,0,0.125,0.77027027
Model2,0,0.0625,0.783783784
Model2,0,0.25,0.817567568
Model2,0,0.03125,0.810810811
Model2,0,0.25,0.736486486
Model2,0,0.125,0.797297297
Model2,0,0.125,0.824324324
Model2,0,0.125,0.831081081
Model2,0,0.125,0.790540541
Model2,0,0.125,0.831081081
Model2,0,0.125,0.790540541
Model2,0,0.125,0.817567568
Model2,0,0.125,0.851351351
Model2,0,0.125,0.837837838
Model2,0,0.0625,0.804054054
Model2,0,0.0625,0.804054054
Model2,0,0.0625,0.810810811
Model2,0,0.0625,0.790540541
Model2,0,0.125,0.851351351
Model2,0,0.125,0.783783784
Model2,0,0.0625,0.810810811
Model2,0,0.125,0.824324324
Model2,0,0.125,0.831081081
Model2,0,0.125,0.736486486
Model2,0,0.125,0.810810811
Model2,0,0.25,0.736486486
Model2,0,0,0.797297297
Model2,0,0.015625,0.824324324
Model2,0,0.0078125,0.797297297
Model2,0,0.0625,0.75
Model2,0,0,0.844594595
Model2,0,0.0625,0.817567568
Model2,0,0,0.844594595
Model2,0,0.00390625,0.810810811
Model2,0,0,0.837837838
Model2,0,0,0.817567568
Model2,0,0.125,0.824324324
Model2,0,0.03125,0.837837838
Model2,0,0.03125,0.790540541
Model2,0,0.125,0.736486486
Model2,0,0.125,0.736486486
Model2,0,0,0.790540541
Model2,0,0,0.817567568
Model2,0,0.0625,0.837837838
Model2,0,0,0.824324324
Model2,0,0.0625,0.790540541
Model2,0,0,0.864864865
Model2,0,0,0.824324324
Model2,0,0.0625,0.763513514
Model2,0,0.0625,0.783783784
Model2,0,0,0.790540541
Model2,0,0,0.790540541
Model2,0,0,0.817567568
Model2,0,0,0.878378378
Model2,0,0.0078125,0.756756757
Model2,0,0,0.790540541
Model2,0,0.125,0.736486486
Model2,0,0.125,0.837837838
Model2,0,0.0078125,0.831081081
Model2,0,0.0625,0.851351351
Model2,0,0,0.844594595
Model2,0,0.125,0.810810811
Model2,0,0.03125,0.831081081
Model2,0,0.125,0.824324324
Model2,0,0.0625,0.783783784
Model2,0,0.015625,0.824324324
Model2,0,0.125,0.783783784
Model2,0,0.0625,0.810810811
Model2,0,0.125,0.797297297
Model2,0,6.10E-05,0.804054054
Model2,0,0.0625,0.736486486
Model2,0,0.125,0.831081081
Model2,0,0.015625,0.831081081
Model2,0,0.0625,0.810810811
Model2,0,0.03125,0.810810811
Model2,0,0.0625,0.831081081
Model2,0,0,0.858108108
Model2,0,0,0.817567568
Model2,0,0.000244141,0.777027027
Model2,0,0.125,0.790540541
Model2,0,0.03125,0.858108108
Model2,0,0.015625,0.810810811
Model2,0,0.125,0.797297297
Model2,0,0.0625,0.824324324
Model2,0,0.125,0.810810811
Model2,0,0.125,0.824324324
Model2,0,0.125,0.810810811
Model2,0,0.0625,0.810810811
Model2,0,0.0625,0.804054054
Model2,0,0.0625,0.783783784
Model2,0,0.015625,0.804054054
Model2,0,0.0078125,0.810810811
Model2,0,0.125,0.851351351
Model2,0,0,0.797297297
Model2,0,0.125,0.763513514
Model2,0,0,0.75
Model2,0,0.0625,0.810810811
Model2,0,0,0.783783784
Model2,0,0.25,0.736486486
Model2,0,0.125,0.837837838
Model2,0,0,0.790540541
Model2,0,0.0625,0.763513514
Model2,0,0.03125,0.810810811
Model2,0,0.00390625,0.851351351
Model2,0,0.125,0.77027027
Model2,0,0.03125,0.837837838
Model2,0,0.015625,0.763513514
Model2,0,0.03125,0.763513514
Model2,0,0.125,0.810810811
Model2,0,0.0078125,0.797297297
Model2,0,0.125,0.817567568
Model2,0,0,0.817567568
Model2,0,0.125,0.790540541
Model2,0,0.0078125,0.804054054
Model2,0,0.03125,0.804054054
Model2,0,0,0.790540541
Model2,0,0,0.831081081
Model2,0,0.0625,0.804054054
Model2,0,0,0.756756757
Model2,0,0.0625,0.810810811
Model2,0,0,0.790540541
Model2,0,0,0.817567568
Model2,0,0,0.804054054
Model2,0,0.125,0.72972973
Model2,0,0.001953125,0.837837838
Model2,0,0.125,0.851351351
Model3,0,0,0.705223880597
Model3,0,0,0.708955223881
Model3,0,0,0.649253731343
Model3,0,0,0.701492537313
Model3,0,0.125,0.75
Model3,0,0,0.708955223881
Model3,0,0.125,0.753731343284
Model3,0,0.125,0.701492537313
Model3,0,0.00390625,0.694029850746
Model3,0,0,0.731343283582
Model3,0,0.125,0.701492537313
Model3,0,0,0.701492537313
Model3,0,0,0.675373134328
Model3,0,0.125,0.65671641791
Model3,0,0.25,0.634328358209
Model3,0,0.0625,0.690298507463
Model3,0,0,0.720149253731
Model3,0,0.0625,0.649253731343
Model3,0,0.03125,0.708955223881
Model3,0,0.001953125,0.682835820896
Model3,0,0,0.705223880597
Model3,0,0,0.694029850746
Model3,0,0.125,0.682835820896
Model3,0,0.03125,0.679104477612
Model3,0,0.0625,0.679104477612
Model3,0,0.0625,0.69776119403
Model3,0,0.000244140625,0.649253731343
Model3,0,0.0625,0.708955223881
Model3,0,0.00048828125,0.660447761194
Model3,0,0.25,0.660447761194
Model3,0,0.03125,0.638059701493
Model3,0,0,0.690298507463
Model3,0,0.03125,0.694029850746
Model3,0,0.001953125,0.723880597015
Model3,0,0,0.682835820896
Model3,0,0.125,0.682835820896
Model3,0,0,0.660447761194
Model3,0,0,0.701492537313
Model3,0,0.125,0.65671641791
Model3,0,0,0.705223880597
Model3,0,0.0625,0.64552238806
Model3,0,0.125,0.690298507463
Model3,0,0.00390625,0.690298507463
Model3,0,0,0.705223880597
Model3,0,0.015625,0.686567164179
Model3,0,0.125,0.735074626866
Model3,0,0.0078125,0.712686567164
Model3,0,0,0.652985074627
Model3,0,0,0.690298507463
Model3,0,0.0078125,0.65671641791
Model3,0,0.125,0.742537313433
Model3,0,0,0.716417910448
Model3,0,0.03125,0.664179104478
Model3,0,0.0625,0.701492537313
Model3,0,0.0625,0.660447761194
Model3,0,0,0.712686567164
Model3,0,0,0.694029850746
Model3,0,0,0.686567164179
Model3,0,0,0.716417910448
Model3,0,0.0625,0.690298507463
Model3,0,0.0625,0.664179104478
Model3,0,0.03125,0.690298507463
Model3,0,0.03125,0.701492537313
Model3,0,0.0625,0.65671641791
Model3,0,0.015625,0.712686567164
Model3,0,0.125,0.690298507463
Model3,0,0.0625,0.679104477612
Model3,0,0.03125,0.686567164179
Model3,0,0.0078125,0.69776119403
Model3,0,0.125,0.664179104478
Model3,0,0.0625,0.675373134328
Model3,0,0,0.701492537313
Model3,0,0.0625,0.667910447761
Model3,0,0.0625,0.671641791045
Model3,0,0.0625,0.682835820896
Model3,0,0.03125,0.723880597015
Model3,0,0,0.69776119403
Model3,0,0,0.694029850746
Model3,0,0.0078125,0.701492537313
Model3,0,0.03125,0.679104477612
Model3,0,0.0625,0.708955223881
Model3,0,0.03125,0.664179104478
Model3,0,0.125,0.712686567164
Model3,0,0.125,0.664179104478
Model3,0,0,0.682835820896
Model3,0,0,0.694029850746
Model3,0,0.015625,0.694029850746
Model3,0,0.125,0.690298507463
Model3,0,0.0625,0.694029850746
Model3,0,0,0.723880597015
Model3,0,0.25,0.716417910448
Model3,0,0.03125,0.723880597015
Model3,0,0.0625,0.701492537313
Model3,0,0.125,0.667910447761
Model3,0,0,0.723880597015
Model3,0,0,0.712686567164
Model3,0,0.125,0.705223880597
Model3,0,0,0.694029850746
Model3,0,0.125,0.716417910448
Model3,0,0.0625,0.716417910448
Model3,0,0.125,0.727611940299
Model3,0,0.125,0.705223880597
Model3,0,0.125,0.664179104478
Model3,0,0.25,0.664179104478
Model3,0,0.03125,0.731343283582
Model3,0,0.125,0.649253731343
Model3,0,0.0625,0.708955223881
Model3,0,0.0625,0.701492537313
Model3,0,0.03125,0.705223880597
Model3,0,0.125,0.738805970149
Model3,0,0.125,0.705223880597
Model3,0,0.015625,0.694029850746
Model3,0,0.125,0.701492537313
Model3,0,0.0625,0.708955223881
Model3,0,0.0625,0.694029850746
Model3,0,0.0625,0.65671641791
Model3,0,0.125,0.701492537313
Model3,0,0.125,0.690298507463
Model3,0,0.03125,0.735074626866
Model3,0,0.125,0.652985074627
Model3,0,0.125,0.686567164179
Model3,0,0.125,0.735074626866
Model3,0,0.125,0.701492537313
Model3,0,0.125,0.753731343284
Model3,0,0.125,0.701492537313
Model3,0,0.125,0.667910447761
Model3,0,0.0625,0.679104477612
Model3,0,0.0625,0.727611940299
Model3,0,0.0625,0.701492537313
Model3,0,0.0625,0.735074626866
Model3,0,0.0625,0.69776119403
Model3,0,0.125,0.690298507463
Model3,0,0.125,0.664179104478
Model3,0,0.0625,0.720149253731
Model3,0,0.125,0.682835820896
Model3,0,0.125,0.712686567164
Model3,0,0.125,0.742537313433
Model3,0,0.125,0.712686567164
Model3,0,0.0625,0.708955223881
Model3,0,0.125,0.690298507463
Model3,0,0.03125,0.690298507463
Model3,0,0.03125,0.664179104478
Model3,0,0.0625,0.664179104478
Model3,0,0.0625,0.746268656716
Model3,0,0.125,0.690298507463
Model3,0,0.125,0.686567164179
Model3,0,0.125,0.664179104478
Model3,0,0.125,0.727611940299
Model3,0,0.125,0.701492537313
Model3,0,0.125,0.753731343284
Model3,0,0.0625,0.649253731343
Model3,0,0.0625,0.753731343284
Model3,0,0.125,0.75
Model3,0,0.0625,0.694029850746
Model3,0,0.125,0.64552238806
Model3,0,0.125,0.753731343284
Model3,0,0.03125,0.675373134328
Model3,0,0.03125,0.701492537313
Model3,0,0.25,0.716417910448
Model3,0,0.125,0.64552238806
Model3,0,0.0625,0.69776119403
Model3,0,0.125,0.682835820896
Model3,0,0.125,0.701492537313
Model3,0,0.125,0.712686567164
Model3,0,0.0625,0.690298507463
Model3,0,0.0625,0.679104477612
Model3,0,0.125,0.716417910448
Model3,0,0.0625,0.679104477612
Model3,0,0.125,0.679104477612
Model3,0,0.0625,0.69776119403
Model3,0,0.0625,0.753731343284
Model3,0,0.125,0.65671641791
Model3,0,0.125,0.735074626866
Model3,0,0.0625,0.675373134328
Model3,0,0.03125,0.708955223881
Model3,0,0.125,0.65671641791
Model3,0,0.0625,0.701492537313
Model3,0,0.03125,0.716417910448
Model3,0,0.125,0.65671641791
Model3,0,0.0625,0.701492537313
Model3,0,0.125,0.712686567164
Model3,0,0.0625,0.712686567164
Model3,0,0.125,0.701492537313
Model3,0,0.125,0.694029850746
Model3,0,0.0625,0.679104477612
Model3,0,0.0625,0.731343283582
Model3,0,0.125,0.701492537313
Model3,0,0.0625,0.720149253731
Model3,0,0.0625,0.705223880597
Model3,0,0.0625,0.694029850746
Model3,0,0.0625,0.708955223881
Model3,0,0.0625,0.664179104478
Model3,0,0.03125,0.723880597015
Model3,0,0.0625,0.667910447761
Model3,0,0.0625,0.690298507463
Model3,0,0.125,0.69776119403
Model3,0,0.125,0.667910447761
Model3,0,0.25,0.634328358209
Model3,0,0.125,0.705223880597
Model3,0,0.125,0.664179104478
Model4,0,0.0625,0.664
Model4,0,0.0625,0.638
Model4,0,0.125,0.67
Model4,0,0.125,0.652
Model4,0,0.0625,0.652
Model4,0,0.125,0.62
Model4,0,0.0625,0.674
Model4,0,0.0625,0.658
Model4,0,0.0625,0.666
Model4,0,0.125,0.674
Model4,0,0.125,0.638
Model4,0,0.03125,0.65
Model4,0,0.0625,0.638
Model4,0,0.0625,0.654
Model4,0,0.0625,0.658
Model4,0,0.0625,0.636
Model4,0,0.0625,0.686
Model4,0,0.125,0.652
Model4,0,0.0625,0.674
Model4,0,0.125,0.62
Model4,0,0.125,0.648
Model4,0,0.0625,0.688
Model4,0,0.0625,0.652
Model4,0,0.125,0.682
Model4,0,0.0625,0.67
Model4,0,0.25,0.638
Model4,0,0.0625,0.64
Model4,0,0.125,0.662
Model4,0,0.0625,0.652
Model4,0,0.0625,0.68
Model4,0,0.0625,0.656
Model4,0,0.125,0.66
Model4,0,0.125,0.618
Model4,0,0.03125,0.668
Model4,0,0.125,0.632
Model4,0,0.125,0.638
Model4,0,0.0625,0.696
Model4,0,0.125,0.664
Model4,0,0.0625,0.676
Model4,0,0.125,0.68
Model4,0,0.015625,0.658
Model4,0,0.0625,0.632
Model4,0,0.03125,0.664
Model4,0,0.0625,0.7
Model4,0,0.125,0.644
Model4,0,0.0625,0.632
Model4,0,0.0625,0.644
Model4,0,0.0625,0.65
Model4,0,0.0625,0.652
Model4,0,0.0625,0.696
Model4,0,0.125,0.636
Model4,0,0.0625,0.716
Model4,0,0.0625,0.698
Model4,0,0.125,0.644
Model4,0,0.125,0.618
Model4,0,0.0625,0.684
Model4,0,0.03125,0.644
Model4,0,0.03125,0.698
Model4,0,0.125,0.662
Model4,0,0.0625,0.65
Model4,0,0.0625,0.642
Model4,0,0.0625,0.648
Model4,0,0.0625,0.66
Model4,0,0.0625,0.642
Model4,0,0.0625,0.656
Model4,0,0.125,0.68
Model4,0,0.0625,0.656
Model4,0,0.125,0.672
Model4,0,0.0625,0.656
Model4,0,0.0625,0.654
Model4,0,0.03125,0.708
Model4,0,0.125,0.634
Model4,0,0.125,0.658
Model4,0,0.0625,0.656
Model4,0,0.0625,0.652
Model4,0,0.0625,0.636
Model4,0,0.125,0.67
Model4,0,0.0625,0.66
Model4,0,0.125,0.622
Model4,0,0.125,0.684
Model4,0,0.0625,0.662
Model4,0,0.0625,0.674
Model4,0,0.125,0.63
Model4,0,0.125,0.688
Model4,0,0.0625,0.66
Model4,0,0.125,0.664
Model4,0,0.0625,0.656
Model4,0,0.0625,0.632
Model4,0,0.0625,0.658
Model4,0,0.0625,0.652
Model4,0,0.0625,0.688
Model4,0,0.0625,0.64
Model4,0,0.03125,0.672
Model4,0,0.0625,0.648
Model4,0,0.0625,0.658
Model4,0,0.0625,0.662
Model4,0,0.125,0.672
Model4,0,0.125,0.624
Model4,0,0.125,0.658
Model4,0,0.125,0.624
Model4,0,0.0625,0.632
Model4,0,0.03125,0.674
Model4,0,0.125,0.67
Model4,0,0,0.664
Model4,0,0.00390625,0.718
Model4,0,0.125,0.648
Model4,0,0,0.688
Model4,0,0,0.66
Model4,0,0,0.64
Model4,0,0.0625,0.68
Model4,0,0.015625,0.654
Model4,0,0.015625,0.684
Model4,0,0.0625,0.676
Model4,0,0.125,0.622
Model4,0,0.125,0.642
Model4,0,0.015625,0.668
Model4,0,0.0625,0.642
Model4,0,0.125,0.628
Model4,0,0,0.698
Model4,0,0,0.738
Model4,0,0,0.702
Model4,0,0,0.71
Model4,0,0.015625,0.672
Model4,0,0.03125,0.654
Model4,0,0.03125,0.676
Model4,0,0.25,0.638
Model4,0,0,0.708
Model4,0,0.125,0.664
Model4,0,0.015625,0.646
Model4,0,0.125,0.62
Model4,0,0.0625,0.63
Model4,0,0,0.67
Model4,0,0,0.672
Model4,0,0,0.652
Model4,0,0.03125,0.668
Model4,0,0.03125,0.66
Model4,0,0,0.664
Model4,0,0,0.66
Model4,0,0.0625,0.638
Model4,0,0,0.668
Model4,0,0.0625,0.656
Model4,0,0,0.686
Model4,0,0.0625,0.638
Model4,0,0.03125,0.65
Model4,0,0,0.678
Model4,0,0,0.676
Model4,0,0.015625,0.666
Model4,0,0.125,0.644
Model4,0,0,0.694
Model4,0,0,0.636
Model4,0,0,0.704
Model4,0,0.03125,0.698
Model4,0,0,0.644
Model4,0,0,0.658
Model4,0,0.015625,0.666
Model4,0,0.0625,0.642
Model4,0,0.125,0.682
Model4,0,0.0625,0.674
Model4,0,0.125,0.674
Model4,0,0.0625,0.654
Model4,0,0,0.674
Model4,0,0.0625,0.652
Model4,0,0,0.676
Model4,0,0.0625,0.636
Model4,0,0,0.666
Model4,0,0.125,0.66
Model4,0,0,0.678
Model4,0,0.03125,0.672
Model4,0,0.0625,0.65
Model4,0,0.0625,0.632
Model4,0,0,0.664
Model4,0,0.015625,0.658
Model4,0,0,0.664
Model4,0,0.125,0.624
Model4,0,0.125,0.644
Model4,0,0.015625,0.684
Model4,0,0.0625,0.64
Model4,0,0.0009765625,0.702
Model4,0,0,0.686
Model4,0,0.0625,0.656
Model4,0,0.0625,0.654
Model4,0,0,0.694
Model4,0,0.0625,0.662
Model4,0,0.0625,0.644
Model4,0,0.125,0.68
Model4,0,0,0.652
Model4,0,0,0.686
Model4,0,0,0.682
Model4,0,0.0625,0.658
Model4,0,0.0625,0.652
Model4,0,0,0.704
Model4,0,0,0.698
Model4,0,0.0625,0.658
Model4,0,0.0625,0.632
Model4,0,0.0625,0.7
Model4,0,0.015625,0.728
Model4,0,0.015625,0.67
Model4,0,0.0078125,0.638
Model4,0,0.0625,0.656
Model4,0,0.0625,0.638
Model5,0,0.0625,0.533
Model5,0,0.03125,0.546
Model5,0,0.125,0.574
Model5,0,0.0625,0.543
Model5,0,0,0.586
Model5,0,0.125,0.54
Model5,0,0.0625,0.55
Model5,0,0,0.604
Model5,0,0,0.596
Model5,0,0,0.619
Model5,0,0.125,0.556
Model5,0,0,0.576
Model5,0,0.03125,0.618
Model5,0,0.125,0.577
Model5,0,0.125,0.549
Model5,0,0.00390625,0.619
Model5,0,0.0625,0.563
Model5,0,0.015625,0.578
Model5,0,0.015625,0.596
Model5,0,0,0.556
Model5,0,0.0625,0.542
Model5,0,0.0625,0.591
Model5,0,0.125,0.554
Model5,0,0,0.617
Model5,0,0,0.57
Model5,0,0.0078125,0.585
Model5,0,0.03125,0.558
Model5,0,0.03125,0.562
Model5,0,0.0625,0.555
Model5,0,0.0078125,0.6
Model5,0,0.125,0.552
Model5,0,0.0625,0.51
Model5,0,0,0.581
Model5,0,0.0625,0.55
Model5,0,0.03125,0.562
Model5,0,0.03125,0.583
Model5,0,0,0.603
Model5,0,0.0625,0.533
Model5,0,0.125,0.551
Model5,0,0.03125,0.573
Model5,0,0.0078125,0.632
Model5,0,0.125,0.567
Model5,0,0.125,0.56
Model5,0,0,0.578
Model5,0,0.125,0.554
Model5,0,0.0625,0.527
Model5,0,0.0625,0.55
Model5,0,0.125,0.54
Model5,0,0.03125,0.569
Model5,0,0.03125,0.598
Model5,0,0.125,0.548
Model5,0,0,0.583
Model5,0,0,0.598
Model5,0,0.125,0.566
Model5,0,0.0625,0.525
Model5,0,0.125,0.518
Model5,0,0.125,0.546
Model5,0,0.0078125,0.558
Model5,0,0,0.572
Model5,0,0.0625,0.562
Model5,0,0,0.57
Model5,0,0.0625,0.531
Model5,0,0.03125,0.561
Model5,0,0.0625,0.572
Model5,0,0,0.544
Model5,0,0.0625,0.571
Model5,0,0.03125,0.561
Model5,0,0.0625,0.548
Model5,0,0.125,0.551
Model5,0,0.0625,0.548
Model5,0,0,0.602
Model5,0,0.015625,0.58
Model5,0,0,0.566
Model5,0,0.125,0.568
Model5,0,0.00390625,0.59
Model5,0,0.0625,0.551
Model5,0,0.125,0.544
Model5,0,0,0.587
Model5,0,0.0625,0.576
Model5,0,0.03125,0.593
Model5,0,0.0625,0.537
Model5,0,0.125,0.551
Model5,0,0.125,0.523
Model5,0,0.125,0.524
Model5,0,0.03125,0.572
Model5,0,0.125,0.571
Model5,0,0.0625,0.514
Model5,0,0.0625,0.565
Model5,0,0.0625,0.567
Model5,0,0.00390625,0.585
Model5,0,0.0625,0.538
Model5,0,0.125,0.537
Model5,0,0.125,0.568
Model5,0,0.0625,0.555
Model5,0,0,0.588
Model5,0,0.0625,0.565
Model5,0,0.03125,0.603
Model5,0,0,0.551
Model5,0,0,0.582
Model5,0,0.0625,0.524
Model5,0,0.0625,0.511
Model5,0,0.125,0.56
Model5,0,0.125,0.574
Model5,0,0.125,0.554
Model5,0,0.03125,0.543
Model5,0,0.125,0.547
Model5,0,0.0625,0.542
Model5,0,0.125,0.537
Model5,0,0.125,0.577
Model5,0,0.125,0.556
Model5,0,0.125,0.566
Model5,0,0.03125,0.561
Model5,0,0.0625,0.518
Model5,0,0.0625,0.546
Model5,0,0.0625,0.567
Model5,0,0.125,0.566
Model5,0,0.0625,0.55
Model5,0,0.0625,0.568
Model5,0,0.03125,0.548
Model5,0,0.125,0.552
Model5,0,0.125,0.54
Model5,0,0.0625,0.551
Model5,0,0.0625,0.531
Model5,0,0.125,0.546
Model5,0,0.0625,0.544
Model5,0,0.125,0.557
Model5,0,0.125,0.558
Model5,0,0.0625,0.548
Model5,0,0.0625,0.556
Model5,0,0.0625,0.563
Model5,0,0.125,0.54
Model5,0,0.0625,0.571
Model5,0,0.0625,0.548
Model5,0,0.03125,0.573
Model5,0,0.125,0.554
Model5,0,0.125,0.523
Model5,0,0.125,0.548
Model5,0,0.0625,0.567
Model5,0,0.0625,0.574
Model5,0,0.125,0.566
Model5,0,0.015625,0.58
Model5,0,0.125,0.574
Model5,0,0.0625,0.523
Model5,0,0.125,0.558
Model5,0,0.125,0.572
Model5,0,0.0625,0.551
Model5,0,0.125,0.524
Model5,0,0.0625,0.514
Model5,0,0.0625,0.533
Model5,0,0.0625,0.563
Model5,0,0.125,0.546
Model5,0,0.0625,0.576
Model5,0,0.0625,0.553
Model5,0,0.125,0.561
Model5,0,0.125,0.564
Model5,0,0.0625,0.55
Model5,0,0.015625,0.575
Model5,0,0.0625,0.583
Model5,0,0.125,0.541
Model5,0,0.125,0.551
Model5,0,0.125,0.536
Model5,0,0.125,0.518
Model5,0,0.125,0.556
Model5,0,0.0625,0.576
Model5,0,0.03125,0.593
Model5,0,0.03125,0.572
Model5,0,0.125,0.566
Model5,0,0.03125,0.561
Model5,0,0.0625,0.544
Model5,0,0.125,0.568
Model5,0,0.0625,0.591
Model5,0,0.0625,0.566
Model5,0,0.0625,0.523
Model5,0,0.0625,0.548
Model5,0,0.0625,0.543
Model5,0,0.0625,0.559
Model5,0,0.125,0.573
Model5,0,0.03125,0.569
Model5,0,0.125,0.577
Model5,0,0.0625,0.566
Model5,0,0.0625,0.545
Model5,0,0.0625,0.565
Model5,0,0.125,0.569
Model5,0,0.125,0.552
Model5,0,0.0625,0.572
Model5,0,0.125,0.571
Model5,0,0.125,0.534
Model5,0,0.0625,0.533
Model5,0,0.0625,0.553
Model5,0,0.0625,0.523
Model5,0,0.0625,0.577
Model5,0,0.0625,0.564
Model5,0,0.125,0.537
Model5,0,0.0625,0.554
Model5,0,0.0625,0.597
Model5,0,0.125,0.516
Model5,0,0.125,0.536
Model5,0,0.125,0.551
Model5,0,0.0625,0.527
Model5,0,0.125,0.568
